{
	[100] = 100666385,
	[101] = 100666386,
	[102] = 100666387,
	[103] = 100666388,
	[104] = 100666389,
	[105] = 100666390,
	[106] = 100666391,
	[107] = 100666392,
	[108] = 100666393,
	[109] = 100666394,
	[110] = 100666395,
	[111] = 100666396,
	[112] = 100666397,
	[113] = 100666398,
	[114] = 100666399,
	[115] = 100666400,
	[116] = 100666401,
	[117] = 100666402,
	[118] = 100666403,
	[119] = 100666404,
	[130] = 100666297,
	[131] = 100666298,
	[132] = 100666299,
	[133] = 100666300,
	[134] = 100666301,
	[135] = 100666302,
	[136] = 100666303,
	[137] = 100666304,
	[138] = 100666405,
	[139] = 100666406,
	[140] = 100666407,
	[141] = 100666408,
	[20] = 100666305,
	[21] = 100666306,
	[22] = 100666307,
	[23] = 100666308,
	[24] = 100666309,
	[25] = 100666310,
	[26] = 100666311,
	[27] = 100666312,
	[28] = 100666313,
	[29] = 100666314,
	[30] = 100666315,
	[31] = 100666316,
	[32] = 100666317,
	[33] = 100666318,
	[34] = 100666319,
	[35] = 100666320,
	[36] = 100666321,
	[37] = 100666322,
	[38] = 100666323,
	[39] = 100666324,
	[40] = 100666325,
	[41] = 100666326,
	[42] = 100666327,
	[43] = 100666328,
	[44] = 100666329,
	[45] = 100666330,
	[46] = 100666331,
	[47] = 100666332,
	[48] = 100666333,
	[49] = 100666334,
	[50] = 100666335,
	[51] = 100666336,
	[52] = 100666337,
	[53] = 100666338,
	[54] = 100666339,
	[55] = 100666340,
	[56] = 100666341,
	[57] = 100666342,
	[58] = 100666343,
	[59] = 100666344,
	[60] = 100666345,
	[61] = 100666346,
	[62] = 100666347,
	[63] = 100666348,
	[64] = 100666349,
	[65] = 100666350,
	[66] = 100666351,
	[67] = 100666352,
	[68] = 100666353,
	[69] = 100666354,
	[70] = 100666355,
	[71] = 100666356,
	[72] = 100666357,
	[73] = 100666358,
	[74] = 100666359,
	[75] = 100666360,
	[76] = 100666361,
	[77] = 100666362,
	[78] = 100666363,
	[79] = 100666364,
	[80] = 100666365,
	[81] = 100666366,
	[82] = 100666367,
	[83] = 100666368,
	[84] = 100666369,
	[85] = 100666370,
	[86] = 100666371,
	[87] = 100666372,
	[88] = 100666373,
	[89] = 100666374,
	[90] = 100666375,
	[91] = 100666376,
	[92] = 100666377,
	[93] = 100666378,
	[94] = 100666379,
	[95] = 100666380,
	[96] = 100666381,
	[97] = 100666382,
	[98] = 100666383,
	[99] = 100666384,
}
