{
	[2002] = 100697298,
	[2003] = 100697299,
	[2004] = 100697300,
	[2005] = 100697301,
	[2006] = 100697302,
	[2007] = 100697303,
	[2008] = 100697304,
	[2009] = 100697305,
	[2010] = 100697306,
	[2011] = 100697307,
	[2012] = 100697308,
	[2013] = 100697309,
	[2014] = 100697310,
	[2015] = 100697311,
	[2016] = 100697312,
	[2017] = 100697313,
	[2018] = 100697314,
	[2019] = 100697315,
	[2020] = 100697316,
	[2021] = 100697317,
	[2022] = 100697318,
	[2023] = 100697319,
	[2024] = 100697320,
	[2025] = 100697321,
	[2026] = 100697322,
	[2027] = 100697323,
	[2028] = 100697324,
	[2029] = 100697325,
	[2030] = 100697326,
	[2031] = 100697327,
	[2032] = 100697328,
	[2033] = 100697329,
	[2034] = 100697330,
	[2040] = 100697331,
	[3001] = 100697332,
	[3002] = 100697333,
	[3003] = 100697334,
	[3004] = 100697335,
	[3005] = 100697336,
	[3006] = 100697337,
	[514] = 100697338,
}
