{
	{
		["active_cost_point"] = 1,
		["after_ids"] = {
		},
		["attr_type"] = "prop3_init",
		["desc"] = "初始攻击+10",
		["icon"] = "training_skill_001_dark",
		["id"] = 1,
		["note_group"] = 1,
		["prev_ids"] = {
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"10",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 0,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 1,
		["after_ids"] = {
		},
		["attr_type"] = "prop2_init",
		["desc"] = "初始防御+10",
		["icon"] = "training_skill_006_dark",
		["id"] = 2,
		["note_group"] = 1,
		["prev_ids"] = {
			1,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"20",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 150,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 1,
		["after_ids"] = {
		},
		["attr_type"] = "prop5_init",
		["attr_value"] = 20,
		["desc"] = "初始终端+10",
		["icon"] = "training_skill_019_dark",
		["id"] = 3,
		["note_group"] = 4,
		["prev_ids"] = {
			2,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 300,
		["values"] = {
			["prop5_init"] = 20,
		},
	},
	{
		["active_cost_point"] = 1,
		["after_ids"] = {
		},
		["attr_type"] = "prop1_init",
		["attr_value"] = 10,
		["desc"] = "初始体质+10",
		["icon"] = "training_skill_003_dark",
		["id"] = 4,
		["note_group"] = 3,
		["prev_ids"] = {
			3,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 450,
		["values"] = {
			["prop1_init"] = 10,
		},
	},
	{
		["active_cost_point"] = 1,
		["after_ids"] = {
		},
		["attr_type"] = "prop4_init",
		["attr_value"] = 20,
		["desc"] = "初始专精+10",
		["icon"] = "training_skill_012_dark",
		["id"] = 5,
		["note_group"] = 2,
		["prev_ids"] = {
			4,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 600,
		["values"] = {
			["prop4_init"] = 20,
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "prop3_init",
		["desc"] = "初始攻击+20",
		["icon"] = "training_skill_001_dark",
		["id"] = 6,
		["note_group"] = 1,
		["prev_ids"] = {
			5,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"20",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 750,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "prop2_init",
		["attr_value"] = 20,
		["desc"] = "初始防御+20",
		["icon"] = "training_skill_006_dark",
		["id"] = 7,
		["note_group"] = 4,
		["prev_ids"] = {
			6,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 900,
		["values"] = {
			["prop2_init"] = 20,
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "prop5_init",
		["attr_value"] = 10,
		["desc"] = "初始终端+20",
		["icon"] = "training_skill_019_dark",
		["id"] = 8,
		["note_group"] = 5,
		["prev_ids"] = {
			7,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = -300,
		["screen_y"] = 1050,
		["values"] = {
			["prop5_init"] = 10,
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "prop1_init",
		["attr_value"] = 10,
		["desc"] = "初始体质+20",
		["icon"] = "training_skill_003_dark",
		["id"] = 9,
		["note_group"] = 3,
		["prev_ids"] = {
			7,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 0,
		["screen_y"] = 1050,
		["values"] = {
			["prop1_init"] = 10,
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "prop4_init",
		["attr_value"] = 20,
		["desc"] = "初始专精+20",
		["icon"] = "training_skill_012_dark",
		["id"] = 10,
		["note_group"] = 2,
		["prev_ids"] = {
			7,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 300,
		["screen_y"] = 1050,
		["values"] = {
			["prop4_init"] = 20,
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "init_token_add",
		["attr_value"] = 5,
		["desc"] = "初始代币+5",
		["icon"] = "training_skill_none",
		["id"] = 11,
		["note_group"] = 5,
		["prev_ids"] = {
			8,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = -400,
		["screen_y"] = 1200,
		["values"] = {
			["init_token_add"] = 5,
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "init_token_add",
		["attr_value"] = 5,
		["desc"] = "初始代币+10",
		["icon"] = "training_skill_none",
		["id"] = 12,
		["note_group"] = 3,
		["prev_ids"] = {
			8,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = -200,
		["screen_y"] = 1200,
		["values"] = {
			["init_token_add"] = 5,
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "add_affix_8085",
		["desc"] = "局内战斗同调者暴击率+5%",
		["icon"] = "training_skill_002",
		["id"] = 13,
		["note_group"] = 1,
		["prev_ids"] = {
			9,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = -100,
		["screen_y"] = 1200,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "add_affix_8086",
		["desc"] = "局内战斗同调者暴击伤害+10%",
		["icon"] = "training_skill_002",
		["id"] = 14,
		["note_group"] = 2,
		["prev_ids"] = {
			9,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 100,
		["screen_y"] = 1200,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "unlock_reward_pool",
		["desc"] = "跳转事件解锁法宝选项",
		["icon"] = "training_skill_009",
		["id"] = 15,
		["note_group"] = 3,
		["prev_ids"] = {
			10,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 200,
		["screen_y"] = 1200,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "add_affix_8087",
		["desc"] = "局内战斗同调者攻击速度+20%",
		["icon"] = "training_skill_002",
		["id"] = 16,
		["note_group"] = 3,
		["prev_ids"] = {
			10,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 400,
		["screen_y"] = 1200,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "add_affix_8088",
		["desc"] = "局内战斗同调者受治疗效果+10%",
		["icon"] = "training_skill_002",
		["id"] = 17,
		["note_group"] = 4,
		["prev_ids"] = {
			11,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = -400,
		["screen_y"] = 1350,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 10,
		["after_ids"] = {
		},
		["attr_type"] = "unlock_reward_pool",
		["desc"] = "解锁商店",
		["icon"] = "training_skill_009",
		["id"] = 18,
		["note_group"] = 5,
		["prev_ids"] = {
			12,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = -200,
		["screen_y"] = 1350,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 20,
		["after_ids"] = {
		},
		["attr_type"] = "unlock_reward_pool",
		["desc"] = "解锁VIP商店",
		["icon"] = "training_skill_009",
		["id"] = 19,
		["note_group"] = 5,
		["prev_ids"] = {
			13,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = -100,
		["screen_y"] = 1350,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "unlock_reward_pool",
		["desc"] = "法宝事件解锁新选项",
		["icon"] = "training_skill_009",
		["id"] = 20,
		["note_group"] = 6,
		["prev_ids"] = {
			14,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 100,
		["screen_y"] = 1350,
		["values"] = {
		},
	},
	{
		["active_cost_point"] = 2,
		["after_ids"] = {
		},
		["attr_type"] = "shop_discount",
		["attr_value"] = 0.1,
		["desc"] = "商店折扣10%（永久）",
		["icon"] = "training_skill_009",
		["id"] = 21,
		["note_group"] = 6,
		["prev_ids"] = {
			15,
		},
		["prev_relation"] = true,
		["props"] = {
			"0",
			"0",
			"0",
			"0",
			"0",
		},
		["screen_x"] = 400,
		["screen_y"] = 1350,
		["values"] = {
			["shop_discount"] = 0.1,
		},
	},
}
