{
	{
		["exp"] = 100,
		["lv"] = 1,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 2,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 3,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 4,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 5,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 6,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 7,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 8,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 9,
		["talent_point"] = 3,
	},
	{
		["exp"] = 100,
		["lv"] = 10,
		["talent_point"] = 3,
	},
	{
		["exp"] = 150,
		["lv"] = 11,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 12,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 13,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 14,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 15,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 16,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 17,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 18,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 19,
		["talent_point"] = 5,
	},
	{
		["exp"] = 150,
		["lv"] = 20,
		["talent_point"] = 5,
	},
	{
		["exp"] = 200,
		["lv"] = 21,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 22,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 23,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 24,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 25,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 26,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 27,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 28,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 29,
		["talent_point"] = 7,
	},
	{
		["exp"] = 200,
		["lv"] = 30,
		["talent_point"] = 7,
	},
}
