{
	[10001] = {
		[-1] = {
			{
				["in_node"] = -1,
				["is_select"] = true,
				["out_node"] = 1,
				["reply_pack_id"] = 10001,
				["text"] = "明天一定可以买到！",
			},
			{
				["in_node"] = -1,
				["is_select"] = true,
				["out_node"] = 2,
				["reply_pack_id"] = 10001,
				["text"] = "祈祷不用排长队，顺利给某人买到......",
			},
		},
	},
	[10002] = {
		[-1] = {
			{
				["in_node"] = -1,
				["is_select"] = false,
				["out_node"] = 1,
				["reply_pack_id"] = 10002,
				["text"] = "",
			},
		},
		[1] = {
			{
				["in_node"] = 1,
				["is_select"] = false,
				["out_node"] = 2,
				["reply_pack_id"] = 10002,
				["text"] = "",
			},
		},
		[2] = {
			{
				["in_node"] = 2,
				["is_select"] = false,
				["out_node"] = 3,
				["reply_pack_id"] = 10002,
				["text"] = "",
			},
		},
		[3] = {
			{
				["in_node"] = 3,
				["is_select"] = false,
				["out_node"] = 4,
				["reply_pack_id"] = 10002,
				["text"] = "",
			},
		},
		[4] = {
			{
				["in_node"] = 4,
				["is_select"] = false,
				["out_node"] = 5,
				["reply_pack_id"] = 10002,
				["text"] = "",
			},
		},
		[5] = {
			{
				["in_node"] = 5,
				["is_select"] = true,
				["out_node"] = 6,
				["reply_pack_id"] = 10002,
				["text"] = "",
			},
		},
	},
	[10003] = {
		[-1] = {
			{
				["in_node"] = -1,
				["is_select"] = false,
				["out_node"] = 1,
				["reply_pack_id"] = 10003,
				["text"] = "",
			},
		},
		[1] = {
			{
				["in_node"] = 1,
				["is_select"] = false,
				["out_node"] = 2,
				["reply_pack_id"] = 10003,
				["text"] = "",
			},
		},
	},
	[10004] = {
		[-1] = {
			{
				["in_node"] = -1,
				["is_select"] = false,
				["out_node"] = 1,
				["reply_pack_id"] = 10004,
				["text"] = "",
			},
		},
		[1] = {
			{
				["in_node"] = 1,
				["is_select"] = false,
				["out_node"] = 2,
				["reply_pack_id"] = 10004,
				["text"] = "",
			},
		},
		[2] = {
			{
				["in_node"] = 2,
				["is_select"] = false,
				["out_node"] = 3,
				["reply_pack_id"] = 10004,
				["text"] = "",
			},
		},
	},
	[10005] = {
		[-1] = {
			{
				["in_node"] = -1,
				["is_select"] = false,
				["out_node"] = 1,
				["reply_pack_id"] = 10005,
				["text"] = "",
			},
		},
		[1] = {
			{
				["in_node"] = 1,
				["is_select"] = false,
				["out_node"] = 2,
				["reply_pack_id"] = 10005,
				["text"] = "",
			},
		},
		[2] = {
			{
				["in_node"] = 2,
