{
	[1005] = 5001,
	[1006] = 5002,
	[1007] = 5003,
	[1008] = 5004,
	[1009] = 5005,
	[1010] = 5006,
	[1011] = 5007,
	[1012] = 5008,
	[1013] = 5009,
	[1014] = 5010,
	[1015] = 5011,
	[1016] = 5012,
	[1017] = 5013,
	[1018] = 5014,
	[1019] = 5015,
	[1020] = 5016,
	[1021] = 5017,
	[1022] = 5018,
	[1023] = 5019,
	[1024] = 5020,
	[1025] = 5021,
	[1026] = 5022,
	[1027] = 5023,
	[1028] = 5024,
	[1029] = 5025,
	[1030] = 5026,
	[1031] = 5027,
	[1032] = 5028,
	[1033] = 5029,
	[15] = 1001,
	[16] = 1003,
	[17] = 1002,
	[19001] = 8001,
	[19002] = 8002,
	[19003] = 8003,
	[19004] = 8004,
	[19005] = 8005,
	[19006] = 8006,
	[19007] = 8007,
	[19008] = 8008,
	[19009] = 8009,
	[19010] = 8010,
	[19011] = 8011,
	[19012] = 8012,
	[19013] = 8013,
	[19014] = 8014,
	[19015] = 8015,
	[19016] = 8016,
	[19017] = 8017,
	[19018] = 8018,
	[19019] = 8019,
	[19020] = 8020,
	[19021] = 8021,
	[19022] = 8022,
	[19023] = 8023,
	[19024] = 8024,
	[19025] = 8025,
	[19026] = 8026,
	[19027] = 8027,
	[19028] = 8028,
	[19029] = 8029,
	[204] = 1004,
	[208] = 1005,
}
