{
	{
		["ID"] = 1,
		["count_value_index"] = 1,
		["datasource"] = 1,
		["desc"] = "使用{1}作为队长通关「卓越道路」{2}层及以上层数",
		["extra_desc"] = "使用{1}作为队长通关「卓越道路」{2}层",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = true,
		["key"] = "leader_tower_compelete",
		["key_name"] = "专职训练",
		["show_type"] = 1,
		["sort_weight"] = 1,
		["tag"] = "卓越道路",
	},
	{
		["ID"] = 2,
		["count_value_index"] = 1,
		["datasource"] = 1,
		["desc"] = "{1}的位阶提升到S{2}",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = false,
		["key"] = "stage",
		["key_name"] = "同调者位阶",
		["show_type"] = 1,
		["sort_weight"] = 3,
		["tag"] = "位阶",
	},
	{
		["ID"] = 3,
		["count_value_index"] = 2,
		["datasource"] = 1,
		["desc"] = "{1}的{3}个非异核技能提升到{2}级",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = false,
		["key"] = "skill_level",
		["key_name"] = "技能训练",
		["show_type"] = 1,
		["sort_weight"] = 4,
		["tag"] = "技能",
	},
	{
		["ID"] = 4,
		["count_value_index"] = 1,
		["datasource"] = 1,
		["desc"] = "{1}的体能训练达到{2}%",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = true,
		["key"] = "home_train",
		["key_name"] = "白荆穹顶·体能训练",
		["show_type"] = 1,
		["sort_weight"] = 5,
		["tag"] = "训练",
	},
	{
		["ID"] = 5,
		["count_value_index"] = 1,
		["datasource"] = 1,
		["desc"] = "{1}的默契值达到{2}级",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = false,
		["key"] = "favor_lv",
		["key_name"] = "默契值",
		["show_type"] = 1,
		["sort_weight"] = 6,
		["tag"] = "默契值",
	},
	{
		["ID"] = 6,
		["count_value_index"] = 1,
		["datasource"] = 2,
		["desc"] = "在精神深潜中获得{2}次{1}",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = true,
		["is_jump_type"] = true,
		["key"] = "card_draw_4",
		["key_name"] = "精神深潜·同调共鸣",
		["show_type"] = 1,
		["sort_weight"] = 7,
		["tag"] = "精神深潜",
	},
	{
		["ID"] = 7,
		["check_type"] = "card_draw_4",
		["count_value_index"] = 1,
		["datasource"] = 2,
		["desc"] = "在精神深潜中获得{2}次{1}",
		["extra_desc"] = "",
		["is_base_type"] = false,
		["is_collapse"] = true,
		["is_jump_type"] = true,
		["key"] = "card_draw_5",
		["key_name"] = "精神深潜·同调共鸣",
		["show_type"] = 1,
		["sort_weight"] = 7,
		["tag"] = "精神深潜",
	},
	{
		["ID"] = 8,
		["check_type"] = "card_draw_4",
		["count_value_index"] = 1,
		["datasource"] = 2,
		["desc"] = "在精神深潜中获得{2}次{1}",
		["extra_desc"] = "",
		["is_base_type"] = false,
		["is_collapse"] = true,
		["is_jump_type"] = true,
		["key"] = "card_draw_6",
		["key_name"] = "精神深潜·同调共鸣",
		["show_type"] = 1,
		["sort_weight"] = 7,
		["tag"] = "精神深潜",
	},
	{
		["ID"] = 9,
		["count_value_index"] = 1,
		["datasource"] = 1,
		["desc"] = "{1}的异核技能升至{2}级",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = true,
		["is_jump_type"] = false,
		["key"] = "card_draw_1",
		["key_name"] = "叙刻回声",
		["show_type"] = 1,
		["sort_weight"] = 7,
		["tag"] = "叙刻回声",
	},
	{
		["ID"] = 10,
		["count_value_index"] = 3,
		["datasource"] = 2,
		["desc"] = "使用{1}作为队长在「{2}」中达深度等级{3}及以上",
		["extra_desc"] = "",
		["is_base_type"] = true,
		["is_collapse"] = false,
		["is_jump_type"] = true,
		["key"] = "rc_compelete",
		["key_name"] = "回廊漫巡",
		["show_type"] = 1,
