{
	[10001] = {
		["desc"] = "监督监督，在你开始这次作战时，筱筱小姐特意让我给你捎一件礼物，希望你能用得上",
		["desc_btn"] = "",
		["id"] = 10001,
		["interact_type"] = 1,
		["max_count"] = -1,
		["max_show_selection"] = 3,
		["selection_items"] = {
			{
				["desc"] = "获得新核心：",
				["event_id"] = 10001,
				["index"] = 1,
				["is_hide"] = false,
				["selection_type"] = 3,
				["talisman"] = 10025,
				["talisman_can_append"] = false,
			},
			{
				["desc"] = "获得新核心：",
				["event_id"] = 10001,
				["index"] = 2,
				["is_hide"] = false,
				["selection_type"] = 3,
				["talisman"] = 10026,
				["talisman_can_append"] = false,
			},
			{
				["desc"] = "获得新核心：",
				["event_id"] = 10001,
				["index"] = 3,
				["is_hide"] = false,
				["selection_type"] = 3,
				["talisman"] = 10033,
				["talisman_can_append"] = false,
			},
		},
	},
	[10002] = {
		["desc"] = "没想到又能遇到监督，其实我偷偷藏了筱筱小姐给你的礼物，既然再次遇到了，只能给你了",
		["desc_btn"] = "",
		["id"] = 10002,
		["interact_type"] = 1,
		["max_count"] = -1,
		["max_show_selection"] = 3,
		["selection_items"] = {
			{
				["desc"] = "获得新核心：",
				["event_id"] = 10002,
				["index"] = 2,
				["is_hide"] = false,
				["selection_type"] = 3,
				["talisman_can_append"] = false,
				["talisman_pools"] = {
					"reward_talisman_map_startmap_second",
				},
			},
		},
	},
	[10003] = {
		["desc"] = "监督，我这里有好多好东西，你要能在筱筱小姐面前多说我几句好话，就任你选择",
		["desc_btn"] = "",
		["id"] = 10003,
		["interact_type"] = 1,
		["max_count"] = -1,
		["max_show_selection"] = 3,
		["selection_items"] = {
			{
				["desc"] = "获得核心升级：",
				["event_id"] = 10003,
				["index"] = 1,
				["is_hide"] = false,
				["selection_type"] = 3,
				["talisman_can_append"] = true,
			},
			{
				["desc"] = "获得：",
				["event_id"] = 10003,
				["index"] = 2,
				["is_hide"] = false,
				["selection_type"] = 3,
				["talisman_can_append"] = false,
				["talisman_pools"] = {
					"reward_talisman_normal_fix",
				},
			},
			{
				["desc"] = "获得：",
				["event_id"] = 10003,
				["index"] = 3,
				["is_hide"] = false,
				["selection_type"] = 3,
				["talisman_can_append"] = false,
				["talisman_pools"] = {
					"reward_talisman_normal_fix",
				},
			},
		},
	},
